Cod_setor;V011
241415905000009;430,2
241415905000010;367,02
241420905000001;1098,56
241420905000002;846,53
241420905000003;1291,16
241420905000004;880,38
241420905000005;600,38
241420905000006;643,32
241420905000007;614,09
241420905000008;590,05
241420905000009;532,63
241420905000010;599,79
241420905000011;1041,43
241420905000012;1182,51
241420905000013;822,6
241420905000014;742,63
241420905000015;940,15
241420905000016;476,42
241430805000001;593,15
241430805000002;598,63
241430805000003;462,57
241440705000001;678,79
241440705000002;1097,66
241440705000003;520,69
241440705000004;673,01
241440705000005;785,24
241440705000006;375,23
241440705000007;385,78
241440705000008;429,82
241440705000009;350,83
241440705000010;348,68
241440705000011;594,15
241440705000012;514,77
241440705000013;416,52
241440705000014;432,99
241440705000015;369,87
241440705000016;497,52
241440705000017;624,31
241440705000018;388,34
241440705000019;346,97
241440705000020;398,22
241440705000021;344,1
241440705000022;334,73
241440705000023;376,18
241440705000024;373,36
241440705000025;339,67
241440705000026;387,18
241440705000027;341,83
241440705000028;492,91
241440705000029;332,91
241440705000030;450,24
241440705000031;349,95
241440705000032;593,9
241440705000033;567,81
241440705000034;772,4
241440705000035;595,72
241440705000036;855,04
241440705000037;311
241440705000038;427,35
241440705000039;346,29
241440705000040;303,03
241440705000041;434,67
241440705000042;435,23
241440705000043;468,92
241440705000044;434,17
241440705000045;531,79
241440705000048;321,3
241440705000049;274,11
241445605000001;519,21
241445605000002;659,34
241445605000003;378,32
241445605000004;356,42
241445605000005;453,98
241450605000001;965,61
241450605000002;755,73
241450605000003;561,11
241450605000004;399,35
241450605000005;439,91
241450605000006;462,4
241450605000007;575,62
241450605000008;541,84
241450605000009;334,49
241450605000010;383,94
241450605000011;367,75
241450605000012;300,01
241450605000013;420,37
241450605000014;626,08
241450605000015;365,94
241450605000016;366,95
241450605000017;787,32
241450605000018;636,26
241450605000019;448,36
241460505000001;730,72
241460505000002;593,45
241460505000003;549,89
241460505000004;450,62
241460505000005;605,65
241460505000006;358,74
241460505000007;397,86
241460505000008;412,75
241460505000009;408,92
241460505000010;380,36
241460505000011;287,63
241460505000012;312,85
241460505000013;371,11
241460505000014;302,84
241460505000015;220,54
241460505000016;264,04
241460505000017;284,74
241460505000018;361,19
241460505000019;333,58
241460505000020;564,44
241460505000021;753,52
241460505000022;634,01
241460505000023;424,26
241460505000024;414,9
241460505000025;310,85
241470405000001;580,43
241470405000002;595,78
241470405000003;477,3
241470405000004;456,07
241470405000005;470,51
241470405000006;709,5
241470405000007;424,84
241470405000008;407,7
241475305000001;500,75
241475305000002;424,52
241475305000003;452,87
241475305000004;419,19
241475305000005;447,79
241480305000001;729,29
241480305000002;595,8
241480305000003;497,53
241480305000004;378,48
241480305000005;536,18
241480305000006;448,73
241480305000007;494,11
241480305000008;506,17
241480305000009;453,62
241480305000010;381,48
241480305000011;382,25
241480305000012;423,15
241480305000013;484,39
241480305000014;540,27
241480305000015;442,82
241480305000016;652,79
241480305000017;394,99
241480305000018;509,17
241490205000001;511,57
241490205000002;518,63
241490205000003;461,77
241500805000001;535,7
241500805000002;588,63
241500805000003;642,6
241500805000004;775,92
