ID;LNG_LOJA;LAT_LOJA;LNG_FRIGO;LAT_FRIGO
frango557;-35,203845;-5,820813;-50,73487086;-21,92103747
frango558;-35,203845;-5,820813;-48,28029255;-17,30058111
frango559;-35,353395;-5,858918;-36,69551472;-8,355456108
frango560;-35,353395;-5,858918;-48,28029255;-17,30058111
frango561;-35,353395;-5,858918;-45,00313399;-20,2740952
frango562;-35,353395;-5,858918;-49,04006514;-18,13305505
frango563;-35,353395;-5,858918;-55,92177071;-13,07046495
frango564;-35,329849;-5,864754;-53,05613572;-26,07845
frango565;-35,353395;-5,858918;-35,2213387;-7,737688
frango566;-35,353395;-5,858918;-36,42003508;-8,335295439
frango567;-35,329836;-5,864749;-45,80046441;-12,07837226
frango568;-35,329836;-5,864749;-53,74141149;-24,732077
frango569;-35,329836;-5,864749;-35,48996498;-6,852715
frango570;-35,353395;-5,858918;-52,94052515;-23,37419739
frango571;-35,353395;-5,858918;-49,46551984;-20,61685722
frango572;-35,329849;-5,864754;-52,60915089;-23,65381315
frango573;-35,353395;-5,858918;-36,42003508;-8,335295439
frango574;-35,353395;-5,858918;-50,92968093;-17,7945434
frango575;-35,353395;-5,858918;-47,37677424;-23,04253672
frango576;-35,353395;-5,858918;-51,40520808;-26,90316461
frango577;-35,353395;-5,858918;-53,45972218;-24,9537975
frango578;-35,353395;-5,858918;-54,06000782;-24,5592545
frango579;-35,329833;-5,864756;-51,36278036;-23,31359249
frango580;-35,353395;-5,858918;-54,06000782;-24,5592545
frango581;-35,353395;-5,858918;-53,97438734;-25,23792101
frango582;-35,353395;-5,858918;-51,36278036;-23,31359249
frango583;-35,353395;-5,858918;-53,45972218;-24,9537975
frango584;-35,353395;-5,858918;-36,42003508;-8,335295439
frango585;-35,353395;-5,858918;-56,97317679;-14,36245127
frango586;-35,353395;-5,858918;-35,48996498;-6,852715
frango587;-35,353395;-5,858918;-37,66635341;-10,91530097
frango588;-35,353395;-5,858918;-35,48996498;-6,852715
frango589;-35,353395;-5,858918;-53,32491648;-24,61566698
frango590;-35,329869;-5,864717;-52,99450602;-24,54103488
frango591;-35,329869;-5,864717;-55,92177071;-13,07046495
frango592;-35,329869;-5,864717;-53,05483599;-25,74601002
frango593;-35,353395;-5,858918;-48,28029255;-17,30058111
frango594;-35,353395;-5,858918;-52,61703111;-27,10683702
frango595;-35,353395;-5,858918;-52,61703111;-27,10683702
frango596;-35,329849;-5,864754;-35,48996498;-6,852715
frango597;-35,329849;-5,864754;-52,70105691;-23,4797105
frango598;-35,353395;-5,858918;-49,46551984;-20,61685722
frango599;-35,353395;-5,858918;-52,60915089;-23,65381315
frango600;-35,353395;-5,858918;-48,27795018;-18,91899861
frango602;-35,353395;-5,858918;-48,28029255;-17,30058111
frango603;-35,353395;-5,858918;-35,48996498;-6,852715
frango604;-35,353395;-5,858918;-51,15170528;-27,00612907
frango605;-35,353395;-5,858918;-51,40520808;-26,90316461
frango606;-35,353395;-5,858918;-54,56456909;-19,39552137
frango607;-35,329882;-5,86471;-53,97438734;-25,23792101
frango608;-35,329882;-5,86471;-51,61136276;-27,34427846
frango609;-35,353395;-5,858918;-54,81128912;-22,22723554
frango610;-35,353395;-5,858918;-36,42003508;-8,335295439
frango611;-35,353395;-5,858918;-52,19677693;-28,44845393
frango612;-35,353395;-5,858918;-48,28029255;-17,30058111
frango613;-35,353395;-5,858918;-52,61703111;-27,10683702
frango614;-35,353395;-5,858918;-46,98234347;-22,70678196
frango615;-35,353395;-5,858918;-51,94384677;-29,60742262
frango616;-35,353395;-5,858918;-54,81128912;-22,22723554
frango617;-35,353395;-5,858918;-50,83094739;-20,14180147
frango618;-35,353395;-5,858918;-52,33648238;-26,56303102
frango619;-35,353395;-5,858918;-55,92177071;-13,07046495
frango620;-35,353395;-5,858918;-56,11000525;-13,83272569
frango621;-35,329846;-5,864717;-53,05483599;-25,74601002
frango622;-35,329846;-5,864717;-52,55466719;-17,56616757
frango623;-35,353395;-5,858918;-55,92177071;-13,07046495
frango624;-35,353395;-5,858918;-52,78384013;-27,13691087
frango625;-35,353395;-5,858918;-53,74141149;-24,732077
frango626;-35,353395;-5,858918;-53,97438734;-25,23792101
frango627;-35,353395;-5,858918;-51,36278036;-23,31359249
frango628;-35,353395;-5,858918;-53,45972218;-24,9537975
frango629;-35,353395;-5,858918;-35,2213387;-7,737688
frango630;-35,353395;-5,858918;-45,80046441;-12,07837226
frango631;-35,353395;-5,858918;-56,11000525;-13,83272569
frango632;-35,353395;-5,858918;-49,29921479;-20,61272212
frango633;-35,353395;-5,858918;-48,0461429;-23,5878725
frango634;-35,353395;-5,858918;-35,2213387;-7,737688
frango635;-35,353395;-5,858918;-44,05666464;-20,02803775
frango636;-35,353395;-5,858918;-51,94384677;-29,60742262
frango637;-35,353395;-5,858918;-46,88527397;-23,187668
frango638;-35,353395;-5,858918;-51,61136276;-27,34427846
frango639;-35,353395;-5,858918;-34,91058339;-7,82837199
frango640;-35,279538;-5,922079;-53,97438734;-25,23792101
frango641;-35,279538;-5,922079;-53,45972218;-24,9537975
frango642;-35,279538;-5,922079;-51,36278036;-23,31359249
frango643;-35,279538;-5,922079;-54,06000782;-24,5592545
frango644;-35,279538;-5,922079;-45,00313399;-20,2740952
frango645;-35,279538;-5,922079;-44,1975511;-19,96537924
frango646;-35,279538;-5,922079;-52,46240167;-23,08187948
frango647;-35,279538;-5,922079;-49,29921479;-20,61272212
frango648;-35,279538;-5,922079;-52,70105691;-23,4797105
frango649;-35,279538;-5,922079;-52,2758769;-27,63340581
frango650;-35,279538;-5,922079;-52,78384013;-27,13691087
frango651;-35,279538;-5,922079;-52,53493252;-26,9637195
frango652;-35,279538;-5,922079;-53,17481882;-26,76162395
frango653;-35,279538;-5,922079;-52,72760957;-26,74005555
frango654;-35,279538;-5,922079;-35,48996498;-6,852715
frango655;-35,279538;-5,922079;-52,55466719;-17,56616757
frango656;-35,279538;-5,922079;-55,92177071;-13,07046495
frango657;-35,279538;-5,922079;-48,27795018;-18,91899861
frango658;-35,279538;-5,922079;-56,97317679;-14,36245127
frango659;-35,279538;-5,922079;-53,05613572;-26,07845
frango660;-35,279538;-5,922079;-53,74141149;-24,732077
frango661;-35,275551;-5,924013;-35,2213387;-7,737688
frango662;-35,275551;-5,924013;-48,28029255;-17,30058111
frango663;-35,275551;-5,924013;-47,88790548;-15,79408736
frango664;-35,275551;-5,924013;-53,45972218;-24,9537975
frango665;-35,275551;-5,924013;-53,97438734;-25,23792101
frango666;-35,275551;-5,924013;-51,36278036;-23,31359249
frango667;-35,275551;-5,924013;-54,06000782;-24,5592545
frango668;-35,275551;-5,924013;-55,92177071;-13,07046495
frango669;-35,275551;-5,924013;-53,74141149;-24,732077
frango670;-35,275551;-5,924013;-52,19677693;-28,44845393
frango671;-35,275551;-5,924013;-50,92968093;-17,7945434
frango672;-35,275551;-5,924013;-53,05613572;-26,07845
frango673;-35,275551;-5,924013;-52,55466719;-17,56616757
frango674;-35,275551;-5,924013;-53,05483599;-25,74601002
frango675;-35,275551;-5,924013;-52,2758769;-27,63340581
frango676;-35,275551;-5,924013;-52,78384013;-27,13691087
frango677;-35,275551;-5,924013;-52,53493252;-26,9637195
frango678;-35,275551;-5,924013;-53,17481882;-26,76162395
frango679;-35,275551;-5,924013;-52,72760957;-26,74005555
frango680;-35,275551;-5,924013;-51,15170528;-27,00612907
frango681;-35,280597;-5,930998;-52,70105691;-23,4797105
frango682;-35,280597;-5,930998;-52,60354314;-23,28716117
frango683;-35,280597;-5,930998;-52,94052515;-23,37419739
frango684;-35,280597;-5,930998;-35,48996498;-6,852715
frango685;-35,280597;-5,930998;-51,72081804;-17,88623233
frango686;-35,280597;-5,930998;-44,05666464;-20,02803775
frango687;-35,280597;-5,930998;-51,36278036;-23,31359249
frango688;-35,280597;-5,930998;-35,2213387;-7,737688
frango689;-35,280597;-5,930998;-52,60915089;-23,65381315
frango690;-35,280597;-5,930998;-36,42003508;-8,335295439
frango691;-35,280597;-5,930998;-56,11000525;-13,83272569
frango692;-35,280597;-5,930998;-53,97438734;-25,23792101
frango693;-35,280597;-5,930998;-53,45972218;-24,9537975
frango694;-35,280597;-5,930998;-51,36278036;-23,31359249
frango695;-35,280597;-5,930998;-46,61141257;-20,7192119
frango696;-35,280597;-5,930998;-52,2758769;-27,63340581
frango697;-35,280597;-5,930998;-54,06000782;-24,5592545
frango698;-35,280597;-5,930998;-48,28029255;-17,30058111
frango699;-35,280597;-5,930998;-51,61136276;-27,34427846
frango700;-35,280597;-5,930998;-52,55466719;-17,56616757
frango701;-35,280597;-5,930998;-55,92177071;-13,07046495
frango702;-35,280597;-5,930998;-52,61703111;-27,10683702
frango703;-35,280597;-5,930998;-52,61703111;-27,10683702
frango704;-35,280597;-5,930998;-53,51883941;-26,72642718
frango705;-35,280597;-5,930998;-51,50668973;-27,17394453
frango706;-35,206479;-5,850399;-35,48996498;-6,852715
frango707;-35,206479;-5,850399;-49,71859581;-25,76510249
frango708;-35,206479;-5,850399;-53,05613572;-26,07845
frango709;-35,206479;-5,850399;-48,28029255;-17,30058111
frango710;-35,206479;-5,850399;-35,48996498;-6,852715
frango713;-35,289545;-5,687566;-49,29921479;-20,61272212
frango714;-35,289545;-5,687569;-53,32491648;-24,61566698
frango716;-35,289523;-5,687478;-45,00313399;-20,2740952
frango717;-35,289477;-5,687496;-52,60915089;-23,65381315
frango718;-35,289523;-5,687478;-48,28029255;-17,30058111
frango719;-35,289545;-5,687572;-35,48996498;-6,852715
frango720;-35,289503;-5,687567;-44,05666464;-20,02803775
frango721;-35,289503;-5,687564;-63,18233702;-9,191871675
frango722;-35,289545;-5,687572;-35,48996498;-6,852715
frango723;-35,289524;-5,687477;-52,55466719;-17,56616757
frango724;-35,289503;-5,687564;-56,11000525;-13,83272569
frango725;-35,289545;-5,687569;-52,60915089;-23,65381315
frango726;-35,289503;-5,687564;-35,48996498;-6,852715
frango727;-35,289545;-5,687572;-48,28029255;-17,30058111
frango731;-35,289522;-5,687478;-44,1975511;-19,96537924
frango732;-35,289545;-5,687569;-35,48996498;-6,852715
frango733;-35,289545;-5,687569;-48,28029255;-17,30058111
frango734;-35,289522;-5,687478;-54,28002825;-23,77405392
frango735;-35,289523;-5,687478;-48,28029255;-17,30058111
frango736;-35,289523;-5,687478;-48,28029255;-17,30058111
frango737;-35,289522;-5,687478;-35,48996498;-6,852715
frango738;-35,289523;-5,687478;-53,74141149;-24,732077
frango739;-35,30693659;-5,750143447;-53,97438734;-25,23792101
frango740;-35,30694;-5,750143447;-51,52954846;-29,25454911
frango741;-35,302016;-5,748905771;-52,61703111;-27,10683702
frango742;-35,30201418;-5,748905771;-52,61703111;-27,10683702
frango743;-35,30201418;-5,748905771;-53,45972218;-24,9537975
frango744;-35,30201418;-5,748905771;-44,05666464;-20,02803775
frango745;-35,202074;-5,836721;-52,61703111;-27,10683702
frango746;-35,202074;-5,836721;-35,48996498;-6,852715
frango747;-35,202074;-5,836721;-35,48996498;-6,852715
frango748;-35,202074;-5,836721;-53,97438734;-25,23792101
frango749;-35,202074;-5,836721;-52,2758769;-27,63340581
frango750;-35,264792;-5,92846;-53,97438734;-25,23792101
frango751;-35,264792;-5,92846;-53,45972218;-24,9537975
frango752;-35,264792;-5,92846;-51,36278036;-23,31359249
frango753;-35,264792;-5,92846;-54,06000782;-24,5592545
frango754;-35,264792;-5,92846;-35,48996498;-6,852715
frango755;-35,264792;-5,92846;-44,1975511;-19,96537924
frango756;-35,264792;-5,92846;-53,32491648;-24,61566698
frango757;-35,264792;-5,92846;-52,46240167;-23,08187948
frango758;-35,219691;-5,872299;-51,61136276;-27,34427846
frango759;-35,219691;-5,872299;-53,32491648;-24,61566698
frango760;-35,219691;-5,872299;-48,28029255;-17,30058111
frango761;-35,219691;-5,872299;-45,00313399;-20,2740952
frango762;-35,219691;-5,872299;-43,85000726;-19,76761685
frango763;-35,228918;-5,884997;-51,61136276;-27,34427846
frango764;-35,228918;-5,884997;-48,27795018;-18,91899861
frango765;-35,228918;-5,884997;-52,02397107;-27,23365878
frango766;-35,228918;-5,884997;-51,7952999;-22,70006858
frango767;-35,228918;-5,884997;-35,48996498;-6,852715
frango768;-35,228918;-5,884997;-56,11000525;-13,83272569
frango769;-35,35197962;-5,863157031;-52,02213253;-28,08417106
frango770;-35,35197962;-5,863157031;-52,46240167;-23,08187948
frango771;-35,35197962;-5,863157031;-44,05666464;-20,02803775
frango772;-35,34999097;-5,857983695;-52,61703111;-27,10683702
frango773;-35,33066808;-5,791497115;-35,48996498;-6,852715
frango774;-35,33066808;-5,791497115;-49,29921479;-20,61272212
frango775;-35,33066808;-5,791497115;-63,18233702;-9,191871675
frango776;-35,33066808;-5,791497115;-52,61703111;-27,10683702
frango777;-35,33514825;-5,789892943;-54,06000782;-24,5592545
frango778;-35,33514825;-5,789892943;-47,88790548;-15,79408736
frango779;-35,33514825;-5,789892943;-63,18233702;-9,191871675
frango780;-35,33514825;-5,789892943;-51,36278036;-23,31359249
frango781;-35,33514825;-5,789892943;-53,97438734;-25,23792101
frango782;-35,33514825;-5,789892943;-48,28029255;-17,30058111
frango783;-35,33514825;-5,789892943;-52,2758769;-27,63340581
frango784;-35,33514825;-5,789892943;-55,92177071;-13,07046495
frango785;-35,33514825;-5,789892943;-35,2213387;-7,737688
frango786;-35,33514825;-5,789892943;-52,78384013;-27,13691087
frango787;-35,33514825;-5,789892943;-52,72760957;-26,74005555
frango788;-35,33514825;-5,789892943;-52,53493252;-26,9637195
frango789;-35,33514825;-5,789892943;-53,17481882;-26,76162395
frango790;-35,33514825;-5,789892943;-52,33648238;-26,56303102
frango791;-35,33514825;-5,789892943;-51,68125209;-23,517452
frango792;-35,33514825;-5,789892943;-52,02213253;-28,08417106
frango793;-35,33514825;-5,789892943;-51,94384677;-29,60742262
frango794;-35,33514825;-5,789892943;-51,15170528;-27,00612907
frango795;-35,33514825;-5,789892943;-52,61703111;-27,10683702
frango796;-35,33514825;-5,789892943;-48,27795018;-18,91899861
frango797;-35,33514825;-5,789892943;-53,97438734;-25,23792101
frango798;-35,33514825;-5,789892943;-36,42003508;-8,335295439
frango799;-35,33514825;-5,789892943;-51,46129938;-29,68811861
frango800;-35,33514825;-5,789892943;-53,74141149;-24,732077
frango801;-35,33514825;-5,789892943;-54,06000782;-24,5592545
frango802;-35,33514825;-5,789892943;-53,45972218;-24,9537975
frango803;-35,33514825;-5,789892943;-51,36278036;-23,31359249
frango804;-35,26713707;-5,769976181;-51,68125209;-23,517452
frango805;-35,26713707;-5,769976181;-45,80046441;-12,07837226
frango806;-35,26713707;-5,769976181;-51,52954846;-29,25454911
frango807;-35,26713707;-5,769976181;-52,55466719;-17,56616757
frango808;-35,26713707;-5,769976181;-53,32491648;-24,61566698
frango809;-35,26713707;-5,769976181;-53,74141149;-24,732077
frango810;-35,26713707;-5,769976181;-52,70105691;-23,4797105
frango811;-35,26713707;-5,769976181;-52,30285483;-27,14569762
frango812;-35,26713707;-5,769976181;-46,61141257;-20,7192119
frango813;-35,26713707;-5,769976181;-48,61602272;-27,59031208
frango814;-35,26713707;-5,769976181;-54,09178213;-25,2924975
frango815;-35,26713707;-5,769976181;-52,2758769;-27,63340581
frango817;-35,26713707;-5,769976181;-51,15170528;-27,00612907
frango818;-35,26713707;-5,769976181;-35,48996498;-6,852715
frango819;-35,26713707;-5,769976181;-51,94384677;-29,60742262
frango820;-35,26713707;-5,769976181;-53,97438734;-25,23792101
frango821;-35,26713707;-5,769976181;-53,45972218;-24,9537975
frango822;-35,26713707;-5,769976181;-51,36278036;-23,31359249
frango823;-35,26713707;-5,769976181;-54,06000782;-24,5592545
frango824;-35,26713707;-5,769976181;-51,54061685;-23,11778276
frango825;-35,26713707;-5,769976181;-53,32491648;-24,61566698
frango826;-35,26713707;-5,769976181;-54,81128912;-22,22723554
frango828;-35,26713707;-5,769976181;-49,92445681;-23,50048852
frango829;-35,26713707;-5,769976181;-52,61703111;-27,10683702
frango830;-35,26713707;-5,769976181;-44,06634465;-19,94344591
frango831;-35,26713707;-5,769976181;-51,61136276;-27,34427846
frango832;-35,26713707;-5,769976181;-56,14466374;-15,65806482
frango833;-35,26713707;-5,769976181;-48,0461429;-23,5878725
frango834;-35,26713707;-5,769976181;-53,83877172;-24,27940949
frango835;-35,26713707;-5,769976181;-53,74141149;-24,732077
frango836;-35,26713707;-5,769976181;-46,76508569;-22,69938863
frango837;-35,26713707;-5,769976181;-48,27795018;-18,91899861
frango838;-35,26713707;-5,769976181;-55,92177071;-13,07046495
frango839;-35,26713707;-5,769976181;-56,11000525;-13,83272569
frango840;-35,26713707;-5,769976181;-49,50312358;-28,6382326
frango841;-35,26713707;-5,769976181;-52,70105691;-23,4797105
frango842;-35,26713707;-5,769976181;-35,2213387;-7,737688
frango843;-35,26713707;-5,769976181;-51,36278036;-23,31359249
frango844;-35,26713707;-5,769976181;-48,28029255;-17,30058111
frango845;-35,26713707;-5,769976181;-52,33648238;-26,56303102
frango846;-35,26713707;-5,769976181;-52,78384013;-27,13691087
frango847;-35,26713707;-5,769976181;-52,61703111;-27,10683702
frango848;-35,26713707;-5,769976181;-36,42003508;-8,335295439
frango849;-35,26713707;-5,769976181;-52,60915089;-23,65381315
frango850;-35,26713707;-5,769976181;-49,97857253;-23,16011648
frango851;-35,26713707;-5,769976181;-35,2213387;-7,737688
frango852;-35,26713707;-5,769976181;-52,2758769;-27,63340581
frango853;-35,26713707;-5,769976181;-36,69551472;-8,355456108
frango854;-35,26713707;-5,769976181;-52,53493252;-26,9637195
frango855;-35,26713707;-5,769976181;-53,17481882;-26,76162395
frango856;-35,26713707;-5,769976181;-52,94052515;-23,37419739
frango857;-35,30389779;-5,746419606;-48,56876328;-22,73645999
frango859;-35,30389779;-5,746419606;-51,46129938;-29,68811861
frango860;-35,30389779;-5,746419606;-53,74141149;-24,732077
frango861;-35,30389779;-5,746419606;-51,36278036;-23,31359249
frango862;-35,30487216;-5,751617217;-48,28029255;-17,30058111
frango863;-35,30487216;-5,751617217;-52,78384013;-27,13691087
frango864;-35,30487216;-5,751617217;-55,92177071;-13,07046495
frango865;-35,30487216;-5,751617217;-35,2213387;-7,737688
frango866;-35,30487216;-5,751617217;-52,2758769;-27,63340581
frango868;-35,30487216;-5,751617217;-52,53493252;-26,9637195
frango869;-35,30487216;-5,751617217;-53,17481882;-26,76162395
frango870;-35,30361002;-5,751934878;-35,48996498;-6,852715
frango871;-35,30361002;-5,751934878;-53,45972218;-24,9537975
frango872;-35,30361002;-5,751934878;-51,36278036;-23,31359249
frango873;-35,30361002;-5,751934878;-36,42003508;-8,335295439
frango874;-35,30361002;-5,751934878;-51,52954846;-29,25454911
frango875;-35,30361002;-5,751934878;-54,06000782;-24,5592545
frango876;-35,26879956;-5,770349546;-53,83877172;-24,27940949
frango877;-35,26879956;-5,770349546;-51,61136276;-27,34427846
frango878;-35,26879956;-5,770349546;-53,74141149;-24,732077
frango879;-35,26879956;-5,770349546;-54,56456909;-19,39552137
frango880;-35,26879956;-5,770349546;-53,83877172;-24,27940949
frango881;-35,26879956;-5,770349546;-51,46129938;-29,68811861
frango882;-35,26879956;-5,770349546;-51,54061685;-23,11778276
frango883;-35,26879956;-5,770349546;-35,48996498;-6,852715
frango884;-35,26879956;-5,770349546;-49,29921479;-20,61272212
frango885;-35,26879956;-5,770349546;-51,72081804;-17,88623233
frango886;-35,26879956;-5,770349546;-51,93988187;-23,42228
frango887;-35,26879956;-5,770349546;-52,94052515;-23,37419739
frango888;-35,26879956;-5,770349546;-44,1975511;-19,96537924
frango889;-35,26879956;-5,770349546;-52,55466719;-17,56616757
frango890;-35,26879956;-5,770349546;-53,05483599;-25,74601002
frango891;-35,26879956;-5,770349546;-47,88790548;-15,79408736
frango892;-35,26879956;-5,770349546;-47,71909597;-22,4372995
frango893;-35,26879956;-5,770349546;-52,89223102;-27,51757593
frango894;-35,26879956;-5,770349546;-52,19677693;-28,44845393
frango895;-35,26879956;-5,770349546;-52,33648238;-26,56303102
frango896;-35,26879956;-5,770349546;-49,21914586;-20,79644862
frango897;-35,26879956;-5,770349546;-56,11000525;-13,83272569
frango898;-35,26879956;-5,770349546;-55,92177071;-13,07046495
frango899;-35,26879956;-5,770349546;-52,02397107;-27,23365878
frango900;-35,26879956;-5,770349546;-52,61703111;-27,10683702
frango901;-35,26879956;-5,770349546;-51,61136276;-27,34427846
frango902;-35,26879956;-5,770349546;-47,9836249;-19,71353461
frango903;-35,26879956;-5,770349546;-35,2213387;-7,737688
frango904;-35,26879956;-5,770349546;-48,61602272;-27,59031208
frango905;-35,26879956;-5,770349546;-46,61141257;-20,7192119
frango906;-35,26879956;-5,770349546;-52,94052515;-23,37419739
frango907;-35,26879956;-5,770349546;-51,52954846;-29,25454911
frango908;-35,26879956;-5,770349546;-47,88790548;-15,79408736
frango909;-35,26879956;-5,770349546;-52,55466719;-17,56616757
frango910;-35,26879956;-5,770349546;-56,11000525;-13,83272569
frango911;-35,26879956;-5,770349546;-51,17886021;-29,16689901
frango912;-35,26879956;-5,770349546;-35,2213387;-7,737688
frango913;-35,28102472;-5,768235144;-35,48996498;-6,852715
frango914;-35,28102472;-5,768235144;-53,05483599;-25,74601002
frango915;-35,28102472;-5,768235144;-49,97467202;-20,41947
frango916;-35,28102472;-5,768235144;-53,74141149;-24,732077
frango917;-35,28102472;-5,768235144;-51,52954846;-29,25454911
frango918;-35,28102472;-5,768235144;-49,46551984;-20,61685722
frango919;-35,28102472;-5,768235144;-35,2213387;-7,737688
frango920;-35,28102472;-5,768235144;-53,45972218;-24,9537975
frango921;-35,28102472;-5,768235144;-51,36278036;-23,31359249
frango922;-35,28102472;-5,768235144;-44,60538019;-19,86473796
frango923;-35,28102472;-5,768235144;-52,60915089;-23,65381315
frango924;-35,30577432;-5,789183221;-52,46240167;-23,08187948
frango925;-35,30577432;-5,789183221;-52,55466719;-17,56616757
frango926;-35,30577432;-5,789183221;-51,40520808;-26,90316461
frango927;-35,30577432;-5,789183221;-53,05483599;-25,74601002
frango928;-35,30577432;-5,789183221;-45,00313399;-20,2740952
frango929;-35,30577432;-5,789183221;-44,60538019;-19,86473796
frango930;-35,30577432;-5,789183221;-53,32491648;-24,61566698
frango931;-35,30577432;-5,789183221;-49,46551984;-20,61685722
frango932;-35,30577432;-5,789183221;-51,94384677;-29,60742262
frango933;-35,27107569;-5,774987609;-52,55466719;-17,56616757
frango934;-35,27107569;-5,774987609;-53,97438734;-25,23792101
frango935;-35,27107569;-5,774987609;-43,77619332;-21,22491538
frango936;-35,27107569;-5,774987609;-48,28029255;-17,30058111
frango937;-35,27107569;-5,774987609;-52,2758769;-27,63340581
frango938;-35,27107569;-5,774987609;-53,05483599;-25,74601002
frango939;-35,27107569;-5,774987609;-53,74141149;-24,732077
frango940;-35,27107569;-5,774987609;-44,05666464;-20,02803775
frango941;-35,29964427;-5,747616094;-53,74141149;-24,732077
frango942;-35,29964427;-5,747616094;-52,94052515;-23,37419739
frango943;-35,29964427;-5,747616094;-44,60538019;-19,86473796
frango944;-35,29964427;-5,747616094;-45,00313399;-20,2740952
frango945;-35,29964427;-5,747616094;-53,32491648;-24,61566698
frango946;-35,29964427;-5,747616094;-52,99450602;-24,54103488
frango947;-35,29964427;-5,747616094;-35,48996498;-6,852715
frango948;-35,29964427;-5,747616094;-52,02397107;-27,23365878
frango950;-35,29964427;-5,747616094;-53,17481882;-26,76162395
frango951;-35,29964427;-5,747616094;-52,33648238;-26,56303102
frango952;-35,27215547;-5,77344728;-51,46129938;-29,68811861
frango953;-35,27215547;-5,77344728;-53,97438734;-25,23792101
frango954;-35,27215547;-5,77344728;-53,74141149;-24,732077
frango955;-35,27215547;-5,77344728;-35,48996498;-6,852715
frango956;-35,27215547;-5,77344728;-48,27795018;-18,91899861
frango958;-35,261562;-5,917757;-40,78231328;-20,42575728
frango959;-35,261106;-5,914657;-39,76666667;-17,55277778
frango961;-35,275551;-5,924013;-39,76666667;-17,55277778
frango962;-35,30201418;-5,748905771;-52,03363277;-28,0547569
frango963;-35,264792;-5,92846;-39,76666667;-17,55277778
